SourceFile,ArtworkSourceInvURL,ArtworkSourceInventoryNo,ArtworkDateCreated,ArtworkSource,ArtworkCopyrghtNotice,ArtworkCreator,ArtworkTitle,LicensorName,LicensorStreetAddress,LicensorCity,LicensorPostalCode,LicensorCountry,LicensorTelephone1,LicensorTelephoneType1,LicensorEmail,LicensorURL,CopyrightFlag,Description,IntellectualGenre,Label,OriginalDocumentID,Source,Subject,UsageTerms,Webstatement
0000_GRO0524_I kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0524_I,0000.GRO0524.I,circa 1701 - circa 1800,Musea Brugge - Groeningemuseum,Public domain,"Anonieme meester, Zuidelijke Nederlanden, 18de eeuw",Heilige Drievuldigheid,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Heilige Drievuldigheid (Anonieme meester, Zuidelijke Nederlanden, 18de eeuw, circa 1701 - circa 1800); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Heilige Drievuldigheid,http://groeningemuseum.be/collection/work/id/0000_GRO0524_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Anonieme meester, Zuidelijke Nederlanden, 18de eeuw, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040972000 kopie.jpg,http://groeningemuseum.be/collection/work/id/1990_GRO0003_I,1990.GRO0003.I,circa 1805 - circa 1815,Musea Brugge - Groeningemuseum,Public domain,Anonieme kunstenaar,Portret van Jacobus Dumery,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Portret van Jacobus Dumery, circa 1805 - circa 1815); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Portret van Jacobus Dumery,http://groeningemuseum.be/collection/work/id/1990_GRO0003_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Anonieme kunstenaar, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040973000 kopie.jpg,http://groeningemuseum.be/collection/work/id/1990_GRO0004_I,1990.GRO0004.I,circa 1805 - circa 1815,Musea Brugge - Groeningemuseum,Public domain,Anonieme kunstenaar,"Portret van Isabella van Lutsenborgh, echtgenote van Jacobus Dumery",Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Portret van Isabella van Lutsenborgh, echtgenote van Jacobus Dumery, circa 1805 - circa 1815); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,"Portret van Isabella van Lutsenborgh, echtgenote van Jacobus Dumery",http://groeningemuseum.be/collection/work/id/1990_GRO0004_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Anonieme kunstenaar, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040974000 kopie.jpg,http://groeningemuseum.be/collection/work/id/1990_GRO0005_I,1990.GRO0005.I,circa 1805 - circa 1815,Musea Brugge - Groeningemuseum,Public domain,Anonieme kunstenaar,Portret van Colette Dumery,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Portret van Colette Dumery, circa 1805 - circa 1815); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Portret van Colette Dumery,http://groeningemuseum.be/collection/work/id/1990_GRO0005_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Anonieme kunstenaar, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040982000 kopie.jpg,http://groeningemuseum.be/collection/work/id/1991_GRO0012_I,1991.GRO0012.I,circa 1905 - circa 1999,Musea Brugge - Groeningemuseum,Public domain,"Algrain, Andrée",De Steenstraat in Brugge,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"De Steenstraat in Brugge (Andrée Algrain, circa 1905 - circa 1999); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,De Steenstraat in Brugge,http://groeningemuseum.be/collection/work/id/1991_GRO0012_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Andrée Algrain (https://rkd.nl/explore/artists/1123), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040986000 kopie.jpg,http://groeningemuseum.be/collection/work/id/1992_GRO0073_I,1992.GRO0073.I,1942,Musea Brugge - Groeningemuseum,Public domain,"Algrain, Andrée",Portret van mevrouw S. Norrée,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Portret van mevrouw S. Norrée (Andrée Algrain, 1942); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Portret van mevrouw S. Norrée,http://groeningemuseum.be/collection/work/id/1992_GRO0073_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Andrée Algrain (https://rkd.nl/explore/artists/1123), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040989000 kopie.jpg,http://groeningemuseum.be/collection/work/id/1992_GRO0095_I,1992.GRO0095.I,circa 1640 - circa 1650,Musea Brugge - Groeningemuseum,Public domain,"Anonieme meester, Noordelijke Nederlanden, ca. 1640-1650",Portret van een vrouw,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Portret van een vrouw (Anonieme meester, Noordelijke Nederlanden, ca. 1640-1650, circa 1640 - circa 1650); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Portret van een vrouw,http://groeningemuseum.be/collection/work/id/1992_GRO0095_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Anonieme meester, Noordelijke Nederlanden, ca. 1640-1650, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040995000 kopie.jpg,http://groeningemuseum.be/collection/work/id/1996_GRO0039_I,1996.GRO0039.I,circa 1879,Musea Brugge - Groeningemuseum,Public domain,"Hove, Edmond van",Portret van Honorine Van Hove-Velle,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Portret van Honorine Van Hove-Velle (Edmond van Hove, circa 1879); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Portret van Honorine Van Hove-Velle,http://groeningemuseum.be/collection/work/id/1996_GRO0039_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Edmond van Hove (http://viaf.org/viaf/95756566), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040998000 kopie.jpg,http://groeningemuseum.be/collection/work/id/1998_GRO0009_I,1998.GRO0009.I,,Musea Brugge - Groeningemuseum,Public domain,"Leegenhoek, Corneille",Dahlia's,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,Dahlia's (Corneille Leegenhoek,Reproduction of artwork,Dahlia's,http://groeningemuseum.be/collection/work/id/1998_GRO0009_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Corneille Leegenhoek (https://rkd.nl/explore/artists/48800), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040999000 kopie.jpg,http://groeningemuseum.be/collection/work/id/1998_GRO0011_I,1998.GRO0011.I,,Musea Brugge - Groeningemuseum,Public domain,"Leegenhoek, Corneille",Beeld en rozen,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,Beeld en rozen (Corneille Leegenhoek,Reproduction of artwork,Beeld en rozen,http://groeningemuseum.be/collection/work/id/1998_GRO0011_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Corneille Leegenhoek (https://rkd.nl/explore/artists/48800), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041000000 kopie.jpg,http://groeningemuseum.be/collection/work/id/1998_GRO0013_I,1998.GRO0013.I,,Musea Brugge - Groeningemuseum,Public domain,"Leegenhoek, Corneille",Zeegezicht,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,Zeegezicht (Corneille Leegenhoek,Reproduction of artwork,Zeegezicht,http://groeningemuseum.be/collection/work/id/1998_GRO0013_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Corneille Leegenhoek (https://rkd.nl/explore/artists/48800), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041003000 kopie.jpg,http://groeningemuseum.be/collection/work/id/2000_GRO0016_I,2000.GRO0016.I,,Musea Brugge - Groeningemuseum,Public domain,"Vriendt, Albert De",Keizer Karel,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,Keizer Karel (Albert De Vriendt,Reproduction of artwork,Keizer Karel,http://groeningemuseum.be/collection/work/id/2000_GRO0016_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Albert De Vriendt (http://viaf.org/viaf/32774410), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041004000 kopie.jpg,http://groeningemuseum.be/collection/work/id/2000_GRO0017_I,2000.GRO0017.I,,Musea Brugge - Groeningemuseum,Public domain,"Vriendt, Albert De",Maria van Bourgondië,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,Maria van Bourgondië (Albert De Vriendt,Reproduction of artwork,Maria van Bourgondië,http://groeningemuseum.be/collection/work/id/2000_GRO0017_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Albert De Vriendt (http://viaf.org/viaf/32774410), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041005000 kopie.jpg,http://groeningemuseum.be/collection/work/id/2000_GRO0025_I,2000.GRO0025.I,,Musea Brugge - Groeningemuseum,Public domain,"Dobbelaere, Henri",Memling schildert het Ursulaschrijn,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,Memling schildert het Ursulaschrijn (Henri Dobbelaere,Reproduction of artwork,Memling schildert het Ursulaschrijn,http://groeningemuseum.be/collection/work/id/2000_GRO0025_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Henri Dobbelaere (http://viaf.org/viaf/158182561), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041032000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0072_I,0000.GRO0072.I,1898,Musea Brugge - Groeningemuseum,Public domain,"Guffens, Godfried",Portret van Euphrosina Beernaert,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Portret van Euphrosina Beernaert (Godfried Guffens, 1898); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Portret van Euphrosina Beernaert,http://groeningemuseum.be/collection/work/id/0000_GRO0072_I,http://www.lukasweb.be/,"pastel (beeldmateriaal) (http://vocab.getty.edu/aat/300076922), Godfried Guffens (http://viaf.org/viaf/69204039), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041033000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0135_I,0000.GRO0135.I,1771,Musea Brugge - Groeningemuseum,Public domain,"Suvée, Joseph Benoît",Hoofd van een oude man,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Hoofd van een oude man (Joseph Benoît Suvée, 1771); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Hoofd van een oude man,http://groeningemuseum.be/collection/work/id/0000_GRO0135_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Joseph Benoît Suvée (http://viaf.org/viaf/58829), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041034000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0151_I,0000.GRO0151.I,1925,Musea Brugge - Groeningemuseum,Public domain,"Fackere, Jef Van de",Pioenrozen,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Pioenrozen (Jef Van de Fackere, 1925); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Pioenrozen,http://groeningemuseum.be/collection/work/id/0000_GRO0151_I,http://www.lukasweb.be/,"pastel (beeldmateriaal) (http://vocab.getty.edu/aat/300076922), Jef Van de Fackere (http://viaf.org/viaf/96238920), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041035000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0250_I,0000.GRO0250.I,circa 1667 - circa 1700,Musea Brugge - Groeningemuseum,Public domain,"Anonieme meester, Zuidelijke Nederlanden, laatste derde 17de eeuw",Stilleven met bloemen en fruit,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Stilleven met bloemen en fruit (Anonieme meester, Zuidelijke Nederlanden, laatste derde 17de eeuw, circa 1667 - circa 1700); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Stilleven met bloemen en fruit,http://groeningemuseum.be/collection/work/id/0000_GRO0250_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Anonieme meester, Zuidelijke Nederlanden, laatste derde 17de eeuw, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041036000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0259_I,0000.GRO0259.I,1884,Musea Brugge - Groeningemuseum,Public domain,"Aise, Gustaaf van","Portret van de heer Bruggeman, kapitein van de burgerwacht",Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Portret van de heer Bruggeman, kapitein van de burgerwacht (Gustaaf van Aise, 1884); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,"Portret van de heer Bruggeman, kapitein van de burgerwacht",http://groeningemuseum.be/collection/work/id/0000_GRO0259_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Gustaaf van Aise (https://rkd.nl/explore/artists/100466), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041038000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0286_I,0000.GRO0286.I,1663,Musea Brugge - Groeningemuseum,Public domain,"Ruysdael, Salomon van",Gezicht op Zwolle en het Zwartwater,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Gezicht op Zwolle en het Zwartwater (Salomon van Ruysdael, 1663); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Gezicht op Zwolle en het Zwartwater,http://groeningemuseum.be/collection/work/id/0000_GRO0286_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Salomon van Ruysdael (http://viaf.org/viaf/30573605), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041040000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0316_I,0000.GRO0316.I,circa 1681 - circa 1700,Musea Brugge - Groeningemuseum,Public domain,"Bouland, J.",Portret van een dichter,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Portret van een dichter (J. Bouland, circa 1681 - circa 1700); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Portret van een dichter,http://groeningemuseum.be/collection/work/id/0000_GRO0316_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), J. Bouland (http://viaf.org/viaf/54420407), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041041000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0341_I,0000.GRO0341.I,,Musea Brugge - Groeningemuseum,Public domain,"Mertz, Jean-Bapiste",Weduwe voor het portret van haar echtgenoot,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,Weduwe voor het portret van haar echtgenoot (Jean-Bapiste Mertz,Reproduction of artwork,Weduwe voor het portret van haar echtgenoot,http://groeningemuseum.be/collection/work/id/0000_GRO0341_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Jean-Bapiste Mertz (http://www.wikidata.org/entity/Q21708236), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041042000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0342_I,0000.GRO0342.I,1889,Musea Brugge - Groeningemuseum,Public domain,"Dillens, Albert",Arabische ruiters in de woestijn,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Arabische ruiters in de woestijn (Albert Dillens, 1889); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Arabische ruiters in de woestijn,http://groeningemuseum.be/collection/work/id/0000_GRO0342_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Albert Dillens (http://viaf.org/viaf/96169741), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041043000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0344_I,0000.GRO0344.I,1790,Musea Brugge - Groeningemuseum,Public domain,"Verbrugge, Jean Charles",De stal,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"De stal (Jean Charles Verbrugge, 1790); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,De stal,http://groeningemuseum.be/collection/work/id/0000_GRO0344_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Jean Charles Verbrugge (http://viaf.org/viaf/96206835), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041044000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0356_I,0000.GRO0356.I,circa 1821 - circa 1910,Musea Brugge - Groeningemuseum,Public domain,"Robie, Jean Baptiste",Bloemstilleven,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Bloemstilleven (Jean Baptiste Robie, circa 1821 - circa 1910); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Bloemstilleven,http://groeningemuseum.be/collection/work/id/0000_GRO0356_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Jean Baptiste Robie (http://viaf.org/viaf/37185413), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041045000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0366_I,0000.GRO0366.I,circa 1814 - circa 1871,Musea Brugge - Groeningemuseum,Public domain,"Fourmois, Théodore",Berglandschap bij Appenzell,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Berglandschap bij Appenzell (Théodore Fourmois, circa 1814 - circa 1871); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Berglandschap bij Appenzell,http://groeningemuseum.be/collection/work/id/0000_GRO0366_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Théodore Fourmois (http://viaf.org/viaf/32270537), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041047000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0379_I,0000.GRO0379.I,circa 1801 - circa 1900,Musea Brugge - Groeningemuseum,Public domain,"Anonieme kunstenaar, 19de eeuw",Boslandschap,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Boslandschap (19de eeuw Anonieme kunstenaar, circa 1801 - circa 1900); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Boslandschap,http://groeningemuseum.be/collection/work/id/0000_GRO0379_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), 19de eeuw Anonieme kunstenaar, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041048000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0420_I,0000.GRO0420.I,circa 1817 - circa 1892,Musea Brugge - Groeningemuseum,Public domain,"Hollebeke, Bruno Van",Heilige Hiëronymus,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Heilige Hiëronymus (Bruno Van Hollebeke, circa 1817 - circa 1892); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Heilige Hiëronymus,http://groeningemuseum.be/collection/work/id/0000_GRO0420_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Bruno Van Hollebeke (http://viaf.org/viaf/96182369), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041051000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0444_I,0000.GRO0444.I,circa 1640 - circa 1659,Musea Brugge - Groeningemuseum,Public domain,"Anonieme meester, Zuidelijke Nederlanden, midden 17de eeuw",Landschap,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Landschap (Anonieme meester, Zuidelijke Nederlanden, midden 17de eeuw, circa 1640 - circa 1659); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Landschap,http://groeningemuseum.be/collection/work/id/0000_GRO0444_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Anonieme meester, Zuidelijke Nederlanden, midden 17de eeuw, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0041052000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0445_I,0000.GRO0445.I,circa 1670 - circa 1678,Musea Brugge - Groeningemuseum,Public domain,"Tilborgh, Gillis van",Werken van barmhartigheid,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Werken van barmhartigheid (Gillis van Tilborgh, circa 1670 - circa 1678); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Werken van barmhartigheid,http://groeningemuseum.be/collection/work/id/0000_GRO0445_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Gillis van Tilborgh (http://viaf.org/viaf/95828133), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
